kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_duration,koi_depth
Kepler-572 b,CONFIRMED,CANDIDATE,17.20522898,3.6688,1080.6
Kepler-573 b,CONFIRMED,CANDIDATE,22.18332255,5.1364,748.1
Kepler-574 b,CONFIRMED,CANDIDATE,7.65880048,3.0427,668.2
Kepler-575 b,CONFIRMED,CANDIDATE,9.3789167,3.3427,563.5
Kepler-576 b,CONFIRMED,CANDIDATE,29.9111886,6.6436,942.0
Kepler-577 b,CONFIRMED,CANDIDATE,25.69581456,4.0251,1130.8
Kepler-578 b,CONFIRMED,CANDIDATE,1.616883373,1.6325,437.3
Kepler-579 b,CONFIRMED,CANDIDATE,9.66857386,2.4656,411.7
Kepler-58 b,CONFIRMED,CANDIDATE,10.21864532,3.802,445.3
Kepler-58 c,CONFIRMED,CANDIDATE,15.573637,5.326,468.1
Kepler-58 d,CONFIRMED,CANDIDATE,40.1015561,5.246,550.0
Kepler-58 e,CONFIRMED,CANDIDATE,4.45814897,2.867,188.1
Kepler-580 b,CONFIRMED,CANDIDATE,8.22241355,2.71,1468.6
Kepler-581 b,CONFIRMED,CANDIDATE,40.606895,5.756,657.5
Kepler-582 b,CONFIRMED,CANDIDATE,18.49234792,3.4744,1655.5
Kepler-583 b,CONFIRMED,CANDIDATE,6.51003001,3.3095,602.8
Kepler-584 b,CONFIRMED,CANDIDATE,35.18105723,7.545,987.7
Kepler-585 b,CONFIRMED,CANDIDATE,2.752359689,2.0722,791.9
Kepler-586 b,CONFIRMED,CANDIDATE,2.104721971,1.7547,905.5
Kepler-587 b,CONFIRMED,CANDIDATE,10.94026745,2.3494,538.6
Kepler-588 b,CONFIRMED,CANDIDATE,4.221626193,3.0619,658.0
Kepler-589 b,CONFIRMED,CANDIDATE,16.54967098,4.3808,744.5
Kepler-589 c,CONFIRMED,CANDIDATE,3.52467888,2.484,129.7
Kepler-59 b,CONFIRMED,CANDIDATE,11.8693144,4.653,101.9
Kepler-59 c,CONFIRMED,CANDIDATE,17.9776037,4.605,213.9
Kepler-590 b,CONFIRMED,CANDIDATE,5.852968845,4.5973,1146.5
Kepler-591 b,CONFIRMED,CANDIDATE,81.1701587,8.358,1183.2
Kepler-592 b,CONFIRMED,CANDIDATE,2.820190603,2.554,467.5
Kepler-593 b,CONFIRMED,CANDIDATE,21.21712312,5.89,636.0
Kepler-594 b,CONFIRMED,CANDIDATE,13.64617478,3.4098,633.0
Kepler-595 b,CONFIRMED,CANDIDATE,25.30291816,4.4903,2105.7
Kepler-595 c,CONFIRMED,CANDIDATE,12.3860474,2.604,151.3
Kepler-596 b,CONFIRMED,CANDIDATE,21.30020491,4.0852,659.8
Kepler-597 b,CONFIRMED,CANDIDATE,13.02363236,3.9734,607.0
Kepler-598 b,CONFIRMED,CANDIDATE,3.701765401,2.6061,288.3
Kepler-598 c,CONFIRMED,CANDIDATE,86.4943704,7.471,995.2
Kepler-599 b,CONFIRMED,CANDIDATE,15.65563866,3.9305,955.9
Kepler-6 b,CONFIRMED,CANDIDATE,3.234699282,3.59385,10559.0
Kepler-60 b,CONFIRMED,CANDIDATE,7.1329472,4.368,145.0
Kepler-60 c,CONFIRMED,CANDIDATE,8.91901228,4.141,180.6
Kepler-60 d,CONFIRMED,CANDIDATE,11.8984948,3.015,130.9
Kepler-600 b,CONFIRMED,CANDIDATE,23.67513153,4.647,980.4
Kepler-601 b,CONFIRMED,CANDIDATE,5.378868001,2.7222,483.4
Kepler-602 b,CONFIRMED,CANDIDATE,15.28467725,6.0768,321.3
Kepler-603 b,CONFIRMED,CANDIDATE,21.05349939,7.1605,496.6
Kepler-603 c,CONFIRMED,CANDIDATE,127.905412,14.475,4020.6
Kepler-603 d,CONFIRMED,CANDIDATE,6.21716039,4.4289,211.2
Kepler-604 b,CONFIRMED,CANDIDATE,25.85499978,3.8737,610.5
Kepler-605 b,CONFIRMED,CANDIDATE,3.383540239,1.403,255.7
Kepler-605 c,CONFIRMED,CANDIDATE,2.358952404,1.593,94.1
Kepler-606 b,CONFIRMED,CANDIDATE,24.31574009,4.1344,643.3
Kepler-607 c,CONFIRMED,CANDIDATE,39.6766071,5.04,611.2
Kepler-608 b,CONFIRMED,CANDIDATE,6.412512953,5.2677,1156.4
Kepler-609 b,CONFIRMED,CANDIDATE,6.521209629,2.7975,760.4
Kepler-61 b,CONFIRMED,CANDIDATE,59.8780258,4.8027,1419.1
Kepler-610 b,CONFIRMED,CANDIDATE,6.996926239,2.7374,1317.4
Kepler-610 c,CONFIRMED,CANDIDATE,151.863949,8.577,747.0
Kepler-611 b,CONFIRMED,CANDIDATE,2.437029217,3.2005,244.0
Kepler-612 b,CONFIRMED,CANDIDATE,3.722158895,1.9941,757.4
Kepler-613 b,CONFIRMED,CANDIDATE,15.77980122,4.0369,541.4
Kepler-614 b,CONFIRMED,CANDIDATE,14.03490255,3.638,851.8
Kepler-615 b,CONFIRMED,CANDIDATE,10.35586478,2.8431,660.9
Kepler-616 b,CONFIRMED,CANDIDATE,9.99760285,3.4423,638.7
Kepler-616 c,CONFIRMED,CANDIDATE,90.4117992,7.106,1265.0
Kepler-616 d,CONFIRMED,CANDIDATE,51.0674355,4.374,597.5
Kepler-617 b,CONFIRMED,CANDIDATE,1.682695938,1.3867,703.8
Kepler-618 b,CONFIRMED,CANDIDATE,3.595769013,3.1569,383.7
Kepler-619 b,CONFIRMED,CANDIDATE,5.40426917,2.5315,860.6
Kepler-619 c,CONFIRMED,CANDIDATE,1.208462378,1.544,227.3
Kepler-619 d,CONFIRMED,CANDIDATE,11.67894236,1.2641,1185.1
Kepler-62 b,CONFIRMED,CANDIDATE,5.71489692,2.3572,425.9
Kepler-62 c,CONFIRMED,CANDIDATE,12.4418003,3.572,78.4
Kepler-62 d,CONFIRMED,CANDIDATE,18.16407304,2.9355,943.2
Kepler-62 e,CONFIRMED,CANDIDATE,122.3858681,7.123,711.1
Kepler-620 b,CONFIRMED,CANDIDATE,12.91385906,5.3685,487.9
Kepler-621 b,CONFIRMED,CANDIDATE,2.628117322,1.8289,936.8
Kepler-622 b,CONFIRMED,CANDIDATE,14.28228147,2.6588,983.2
Kepler-623 b,CONFIRMED,CANDIDATE,9.07098164,2.6903,1026.2
Kepler-624 b,CONFIRMED,CANDIDATE,14.58649856,4.0249,378.7
Kepler-625 b,CONFIRMED,CANDIDATE,7.75192755,3.5413,407.3
Kepler-625 c,CONFIRMED,CANDIDATE,4.16536757,3.2935,120.0
Kepler-626 b,CONFIRMED,CANDIDATE,14.48584765,3.1365,457.1
Kepler-627 b,CONFIRMED,CANDIDATE,40.6992062,7.074,429.9
Kepler-628 b,CONFIRMED,FALSE POSITIVE,15.458056682,8.79536,4253.2
Kepler-629 b,CONFIRMED,CANDIDATE,7.23858162,3.1199,268.2
Kepler-63 b,CONFIRMED,CANDIDATE,9.43414171,2.8112,3977.0
Kepler-630 b,CONFIRMED,CANDIDATE,161.4746786,10.572,828.2
Kepler-631 b,CONFIRMED,CANDIDATE,17.97979816,5.5828,459.1
Kepler-632 b,CONFIRMED,CANDIDATE,30.99664113,2.9182,655.3
Kepler-633 b,CONFIRMED,CANDIDATE,8.50339249,2.9569,188.9
Kepler-633 c,CONFIRMED,CANDIDATE,23.7832097,7.939,256.5
Kepler-634 b,CONFIRMED,CANDIDATE,5.16949729,4.5122,210.6
Kepler-635 b,CONFIRMED,CANDIDATE,23.44970494,8.6567,315.6
Kepler-636 b,CONFIRMED,CANDIDATE,16.080657264,2.8701,3076.0
Kepler-637 b,CONFIRMED,CANDIDATE,23.20579353,4.3243,342.5
Kepler-638 b,CONFIRMED,CANDIDATE,6.07972016,7.1228,290.8
Kepler-639 b,CONFIRMED,CANDIDATE,10.21418792,5.8201,303.8
Kepler-640 b,CONFIRMED,CANDIDATE,22.24814617,4.1483,613.7
Kepler-641 b,CONFIRMED,CANDIDATE,9.48965527,3.587,262.2
Kepler-642 b,CONFIRMED,CANDIDATE,4.41746257,2.965,291.0
Kepler-643 b,CONFIRMED,CANDIDATE,16.33888067,9.3599,1718.4
Kepler-644 b,CONFIRMED,CANDIDATE,3.173914037,3.6069,303.0
Kepler-645 b,CONFIRMED,CANDIDATE,3.275821982,3.0427,274.9
Kepler-646 b,CONFIRMED,CANDIDATE,15.87360981,3.5246,415.6
Kepler-647 b,CONFIRMED,CANDIDATE,16.2254975,6.471,120.4
Kepler-647 c,CONFIRMED,CANDIDATE,29.66631669,8.412,668.0
Kepler-648 b,CONFIRMED,CANDIDATE,17.42115972,4.9974,928.1
Kepler-649 b,CONFIRMED,CANDIDATE,29.90721859,4.8475,588.0
Kepler-65 b,CONFIRMED,CANDIDATE,2.154911236,3.1341,99.7
Kepler-65 c,CONFIRMED,CANDIDATE,5.859935955,4.0185,322.8
Kepler-65 d,CONFIRMED,CANDIDATE,8.13121389,4.2386,111.8
Kepler-650 b,CONFIRMED,CANDIDATE,3.032147946,3.8627,488.6
Kepler-651 b,CONFIRMED,CANDIDATE,21.3851584,4.0819,663.9
Kepler-652 b,CONFIRMED,CANDIDATE,4.182001885,2.2209,847.4
Kepler-653 b,CONFIRMED,CANDIDATE,14.70749512,3.1506,262.0
Kepler-653 c,CONFIRMED,CANDIDATE,0.900375925,1.257,41.4
Kepler-654 b,CONFIRMED,CANDIDATE,13.72462702,6.9758,281.8
Kepler-655 b,CONFIRMED,CANDIDATE,46.40626,7.0281,469.1
Kepler-656 b,CONFIRMED,CANDIDATE,1.260258822,1.8594,1130.7
Kepler-656 c,CONFIRMED,CANDIDATE,5.25449393,3.078,169.0
Kepler-657 b,CONFIRMED,CANDIDATE,24.5434566,7.2518,1151.3
Kepler-658 b,CONFIRMED,CANDIDATE,1.287076693,1.4942,729.4
Kepler-659 b,CONFIRMED,CANDIDATE,17.6717714,3.4202,918.6
Kepler-66 b,CONFIRMED,CANDIDATE,17.8159689,3.6765,776.8
Kepler-660 b,CONFIRMED,CANDIDATE,9.27358173,3.2875,1288.3
Kepler-661 b,CONFIRMED,CANDIDATE,6.02930329,1.5821,1912.7
Kepler-662 b,CONFIRMED,CANDIDATE,21.67699193,3.4555,857.2
Kepler-663 b,CONFIRMED,CANDIDATE,4.99677968,2.1717,934.7
Kepler-664 b,CONFIRMED,CANDIDATE,2.525591777,1.6545,603.3
Kepler-665 b,CONFIRMED,CANDIDATE,16.01308419,3.2554,1121.9
Kepler-666 b,CONFIRMED,CANDIDATE,4.49876511,3.7362,460.0
Kepler-667 b,CONFIRMED,CANDIDATE,41.43958662,10.5989,2793.1
Kepler-668 b,CONFIRMED,CANDIDATE,8.35389523,2.2514,1041.6
Kepler-669 b,CONFIRMED,CANDIDATE,4.125543472,3.1744,1487.3
Kepler-67 b,CONFIRMED,CANDIDATE,15.72585941,3.8284,1313.1
Kepler-670 b,CONFIRMED,CANDIDATE,2.816504904,2.50587,16814.0
Kepler-671 b,CONFIRMED,CANDIDATE,4.280963604,2.875,750.8
Kepler-672 b,CONFIRMED,CANDIDATE,38.3775486,5.588,724.2
Kepler-673 b,CONFIRMED,CANDIDATE,3.728732147,2.683,5226.5
Kepler-674 b,CONFIRMED,CANDIDATE,2.243380573,1.1196,821.7
Kepler-675 b,CONFIRMED,CANDIDATE,2.337437946,1.9982,971.2
Kepler-676 b,CONFIRMED,CANDIDATE,11.59822233,2.5237,2804.5
Kepler-677 b,CONFIRMED,CANDIDATE,6.575315881,4.3084,2793.3
Kepler-678 b,CONFIRMED,CANDIDATE,7.275040844,7.5377,3001.0
Kepler-679 b,CONFIRMED,CANDIDATE,12.3935651,3.8896,916.6
Kepler-68 b,CONFIRMED,CANDIDATE,5.398752862,3.4303,346.5
Kepler-68 c,CONFIRMED,CANDIDATE,9.60505976,3.0063,55.0
Kepler-680 b,CONFIRMED,CANDIDATE,3.689920099,2.6557,426.7
Kepler-681 b,CONFIRMED,CANDIDATE,26.39432897,3.573,1510.9
Kepler-682 b,CONFIRMED,CANDIDATE,12.611904345,5.1497,6105.6
Kepler-683 b,CONFIRMED,CANDIDATE,2.539183147,2.4282,382.1
Kepler-684 b,CONFIRMED,CANDIDATE,6.770300385,2.0844,1304.0
Kepler-685 b,CONFIRMED,CANDIDATE,1.625522174,2.38963,7969.0
Kepler-686 b,CONFIRMED,CANDIDATE,1.594745374,1.9604,15044.0
Kepler-687 b,CONFIRMED,CANDIDATE,20.50588921,4.0595,2105.5
Kepler-688 b,CONFIRMED,CANDIDATE,3.895936525,2.3111,8544.8
Kepler-689 b,CONFIRMED,CANDIDATE,22.36646466,5.228,986.8
Kepler-69 b,CONFIRMED,CANDIDATE,13.7223682,5.1231,571.1
Kepler-69 c,CONFIRMED,CANDIDATE,242.467406,12.808,340.3
Kepler-690 b,CONFIRMED,CANDIDATE,7.748094239,3.5957,2472.1
Kepler-691 b,CONFIRMED,CANDIDATE,8.11437482,2.2736,1558.0
Kepler-692 b,CONFIRMED,CANDIDATE,21.81295996,4.3791,1175.4
Kepler-693 b,CONFIRMED,CANDIDATE,15.37562369,3.3169,15337.0
Kepler-694 b,CONFIRMED,CANDIDATE,6.365839713,2.9721,780.7
Kepler-695 b,CONFIRMED,CANDIDATE,3.04033046,1.8411,10859.0
Kepler-696 b,CONFIRMED,CANDIDATE,4.190425659,2.8589,2877.4
Kepler-697 b,CONFIRMED,CANDIDATE,3.709870784,3.0694,2020.3
Kepler-698 b,CONFIRMED,CANDIDATE,16.3297527,6.271,1187.5
Kepler-699 b,CONFIRMED,CANDIDATE,27.807566216,4.21587,25391.0
Kepler-7 b,CONFIRMED,CANDIDATE,4.885488596,5.16165,7458.4
Kepler-700 b,CONFIRMED,CANDIDATE,80.8723469,11.195,3604.6
Kepler-701 b,CONFIRMED,CANDIDATE,10.35533116,3.1775,750.6
Kepler-702 b,CONFIRMED,CANDIDATE,10.526294577,2.5211,9768.0
Kepler-703 b,CONFIRMED,CANDIDATE,4.583520948,2.7055,3812.1
Kepler-704 b,CONFIRMED,CANDIDATE,3.76181843,3.5176,510.6
Kepler-705 b,CONFIRMED,CANDIDATE,56.0560754,4.685,1626.0
Kepler-706 b,CONFIRMED,CANDIDATE,41.408316686,5.0264,22839.0
Kepler-707 b,CONFIRMED,CANDIDATE,2.237489571,1.8119,315.8
Kepler-708 b,CONFIRMED,CANDIDATE,3.167893418,2.1814,781.2
Kepler-709 b,CONFIRMED,CANDIDATE,16.08518937,3.984,1442.4
Kepler-71 b,CONFIRMED,CANDIDATE,3.905081685,2.8213,21340.0
Kepler-710 b,CONFIRMED,CANDIDATE,4.347288783,2.1024,451.6
Kepler-711 b,CONFIRMED,CANDIDATE,23.58917143,5.073,1200.7
Kepler-712 b,CONFIRMED,CANDIDATE,21.02250608,4.1072,1772.5
Kepler-712 c,CONFIRMED,CANDIDATE,226.8904775,7.558,3136.4
Kepler-713 b,CONFIRMED,CANDIDATE,7.41113177,2.5242,620.5
Kepler-714 b,CONFIRMED,CANDIDATE,8.09888906,4.20241,6911.1
Kepler-715 b,CONFIRMED,CANDIDATE,10.00653012,5.344,936.1
Kepler-716 b,CONFIRMED,CANDIDATE,10.37168928,3.035,1254.9
Kepler-716 c,CONFIRMED,CANDIDATE,3.96996298,1.1757,299.2
Kepler-717 b,CONFIRMED,CANDIDATE,4.40841331,5.012,549.4
Kepler-718 b,CONFIRMED,CANDIDATE,2.052349884,2.0778,14281.0
Kepler-719 b,CONFIRMED,CANDIDATE,5.007316661,4.2362,6932.3
Kepler-720 b,CONFIRMED,CANDIDATE,4.708326451,3.16114,7912.7
Kepler-721 b,CONFIRMED,CANDIDATE,5.392026903,2.9804,1151.4
Kepler-722 b,CONFIRMED,CANDIDATE,4.093578461,2.5833,538.6
Kepler-722 c,CONFIRMED,CANDIDATE,105.145959,8.593,685.4
Kepler-723 b,CONFIRMED,CANDIDATE,4.082274889,3.23015,17859.0
Kepler-724 b,CONFIRMED,CANDIDATE,3.314947362,1.8007,1398.2
Kepler-725 b,CONFIRMED,CANDIDATE,39.6431552,6.5292,15664.0
Kepler-726 b,CONFIRMED,CANDIDATE,21.80451611,3.4097,1144.9
Kepler-727 b,CONFIRMED,CANDIDATE,5.15448142,3.228,697.5
Kepler-728 b,CONFIRMED,CANDIDATE,5.743469797,3.4412,1240.2
Kepler-729 b,CONFIRMED,CANDIDATE,3.166353562,3.3129,1473.4
Kepler-730 b,CONFIRMED,CANDIDATE,6.491682808,4.301,7163.3
Kepler-730 c,CONFIRMED,CANDIDATE,2.85188338,2.666,114.9
Kepler-731 b,CONFIRMED,CANDIDATE,3.855603916,3.2179,16653.0
Kepler-732 b,CONFIRMED,CANDIDATE,9.467821474,2.4327,2237.0
Kepler-732 c,CONFIRMED,CANDIDATE,0.893040969,1.0981,741.7
Kepler-733 b,CONFIRMED,CANDIDATE,20.83426731,4.0454,988.4
Kepler-734 b,CONFIRMED,CANDIDATE,6.104849417,4.6912,2090.3
Kepler-735 b,CONFIRMED,CANDIDATE,11.51517167,2.006,1357.4
Kepler-736 b,CONFIRMED,CANDIDATE,3.601465336,2.2753,777.7
Kepler-737 b,CONFIRMED,CANDIDATE,28.59914031,3.6567,1585.1
Kepler-738 b,CONFIRMED,CANDIDATE,24.58716355,3.984,907.5
Kepler-739 b,CONFIRMED,CANDIDATE,12.53248222,4.0168,1145.9
Kepler-74 b,CONFIRMED,CANDIDATE,7.340714946,2.9987,8510.5
Kepler-740 b,CONFIRMED,CANDIDATE,3.584101048,2.7316,2608.1
Kepler-741 b,CONFIRMED,CANDIDATE,7.03902016,3.8633,529.8
Kepler-742 b,CONFIRMED,CANDIDATE,8.360870704,2.7144,2039.7
Kepler-743 b,CONFIRMED,CANDIDATE,3.179267286,1.0246,200.9
Kepler-744 b,CONFIRMED,CANDIDATE,12.06222962,2.0584,300.2
Kepler-745 b,CONFIRMED,CANDIDATE,9.93146307,5.678,398.6
Kepler-746 b,CONFIRMED,CANDIDATE,3.4815917,1.8069,135.2
Kepler-747 b,CONFIRMED,CANDIDATE,35.61760233,8.4559,4634.9
Kepler-748 b,CONFIRMED,CANDIDATE,7.40742502,3.675,442.0
Kepler-749 b,CONFIRMED,CANDIDATE,17.31711739,3.1518,1473.0
Kepler-75 b,CONFIRMED,CANDIDATE,8.884922995,2.07004,16053.0
Kepler-750 b,CONFIRMED,CANDIDATE,9.42889884,4.4481,565.4
Kepler-750 c,CONFIRMED,CANDIDATE,4.08897299,3.585,157.9
Kepler-751 b,CONFIRMED,CANDIDATE,17.44486016,4.445,826.9
Kepler-752 b,CONFIRMED,CANDIDATE,18.82744023,4.664,1006.2
Kepler-753 b,CONFIRMED,CANDIDATE,5.747711909,1.8923,820.1
Kepler-754 b,CONFIRMED,CANDIDATE,14.5598556,5.624,290.6
Kepler-755 b,CONFIRMED,CANDIDATE,1.269091415,1.4647,340.9
Kepler-755 c,CONFIRMED,CANDIDATE,2.853133997,1.465,277.1
Kepler-756 b,CONFIRMED,CANDIDATE,1.224866441,1.7086,196.0
Kepler-757 b,CONFIRMED,CANDIDATE,1.022678654,1.3712,129.2
Kepler-758 b,CONFIRMED,CANDIDATE,12.10968709,6.3461,284.7
Kepler-758 c,CONFIRMED,CANDIDATE,4.75796103,4.66,124.5
Kepler-758 d,CONFIRMED,CANDIDATE,20.4972755,8.536,242.9
Kepler-758 e,CONFIRMED,CANDIDATE,8.19345065,5.234,115.4
Kepler-759 b,CONFIRMED,CANDIDATE,41.8059544,6.057,434.4
Kepler-760 b,CONFIRMED,CANDIDATE,8.70420525,2.9385,1074.9
Kepler-760 c,CONFIRMED,CANDIDATE,2.46697039,1.6345,308.7
Kepler-761 b,CONFIRMED,CANDIDATE,10.12805158,3.517,477.4
Kepler-762 b,CONFIRMED,CANDIDATE,3.770551475,3.8077,12440.0
Kepler-763 b,CONFIRMED,CANDIDATE,1.196548464,1.2592,224.6
Kepler-763 c,CONFIRMED,CANDIDATE,4.09667624,2.19,302.3
Kepler-763 d,CONFIRMED,CANDIDATE,6.50327035,2.591,418.3
Kepler-764 b,CONFIRMED,CANDIDATE,7.33685101,3.548,325.8
Kepler-765 b,CONFIRMED,CANDIDATE,27.6652847,6.633,469.2
Kepler-766 b,CONFIRMED,CANDIDATE,6.10027621,4.7476,766.6
Kepler-767 b,CONFIRMED,CANDIDATE,161.5278347,3.6734,4653.6
Kepler-768 b,CONFIRMED,CANDIDATE,11.39102358,2.303,448.6
Kepler-769 b,CONFIRMED,CANDIDATE,7.42608123,3.6379,443.3
Kepler-769 c,CONFIRMED,CANDIDATE,15.9868932,4.158,178.5
Kepler-77 b,CONFIRMED,CANDIDATE,3.578780566,2.91089,11382.0
Kepler-770 b,CONFIRMED,CANDIDATE,18.92537246,3.9835,640.9
Kepler-770 c,CONFIRMED,CANDIDATE,1.475323222,2.3155,154.9
Kepler-770 d,CONFIRMED,CANDIDATE,4.15246118,2.5755,223.4
Kepler-771 b,CONFIRMED,CANDIDATE,8.7348852,4.49,270.7
Kepler-772 b,CONFIRMED,CANDIDATE,12.99204853,6.0175,270.6
Kepler-773 b,CONFIRMED,CANDIDATE,3.749105745,1.9826,182.6
Kepler-774 b,CONFIRMED,CANDIDATE,11.08956602,6.2877,148.1
Kepler-775 b,CONFIRMED,CANDIDATE,0.974868896,1.6191,197.6
Kepler-776 b,CONFIRMED,CANDIDATE,4.89721006,1.812,274.4
Kepler-777 b,CONFIRMED,CANDIDATE,5.72812616,2.0295,643.4
Kepler-778 b,CONFIRMED,CANDIDATE,3.75574267,2.2911,417.4
Kepler-779 b,CONFIRMED,CANDIDATE,7.09712124,2.1059,369.5
Kepler-780 b,CONFIRMED,CANDIDATE,0.677374687,1.8361,76.7
Kepler-781 b,CONFIRMED,CANDIDATE,13.21409607,3.5641,1154.8
Kepler-782 b,CONFIRMED,CANDIDATE,158.6850022,11.5372,898.3
Kepler-783 b,CONFIRMED,CANDIDATE,4.29263699,2.7,61.4
Kepler-783 c,CONFIRMED,CANDIDATE,7.053934488,1.7244,511.5
Kepler-784 b,CONFIRMED,CANDIDATE,31.5925809,13.566,145.1
Kepler-784 c,CONFIRMED,CANDIDATE,17.157236,11.284,110.4
Kepler-785 b,CONFIRMED,CANDIDATE,1.97376085,1.82542,30222.0
Kepler-786 b,CONFIRMED,CANDIDATE,53.5292702,5.668,1086.1
Kepler-787 b,CONFIRMED,CANDIDATE,0.928310036,1.1899,376.2
Kepler-788 b,CONFIRMED,CANDIDATE,8.39842977,6.344,340.1
Kepler-789 b,CONFIRMED,CANDIDATE,8.63847391,5.4566,395.9
Kepler-79 b,CONFIRMED,CANDIDATE,13.48457668,5.0197,653.5
Kepler-79 c,CONFIRMED,CANDIDATE,27.40229859,6.8491,747.5
Kepler-79 d,CONFIRMED,CANDIDATE,52.09081627,8.6388,2894.1
Kepler-79 e,CONFIRMED,CANDIDATE,81.0637895,3.001,476.0
Kepler-790 b,CONFIRMED,CANDIDATE,13.73474071,2.769,746.4
Kepler-791 b,CONFIRMED,CANDIDATE,14.55387488,6.973,319.7
Kepler-792 b,CONFIRMED,CANDIDATE,11.30123036,4.022,277.1
Kepler-793 b,CONFIRMED,CANDIDATE,4.24153629,2.971,188.1
Kepler-794 b,CONFIRMED,CANDIDATE,11.13127159,4.2372,211.2
Kepler-795 b,CONFIRMED,CANDIDATE,29.6193891,4.9595,314.7
Kepler-796 b,CONFIRMED,CANDIDATE,6.40087137,2.5561,133.6
Kepler-797 b,CONFIRMED,CANDIDATE,27.07237655,6.9592,514.2
Kepler-798 b,CONFIRMED,CANDIDATE,13.71938426,5.5677,316.4
Kepler-799 b,CONFIRMED,CANDIDATE,133.460999,11.4997,5032.9
Kepler-799 c,CONFIRMED,CANDIDATE,15.19423359,3.106,367.8
Kepler-8 b,CONFIRMED,CANDIDATE,3.522498429,3.19843,9145.7
Kepler-80 b,CONFIRMED,CANDIDATE,7.053527145,2.3982,1480.1
Kepler-80 c,CONFIRMED,CANDIDATE,9.521644639,2.3569,1491.3
Kepler-80 d,CONFIRMED,CANDIDATE,3.072146607,1.8732,539.0
Kepler-80 e,CONFIRMED,CANDIDATE,4.645382149,2.0271,565.5
Kepler-80 f,CONFIRMED,CANDIDATE,0.986785834,1.1879,450.0
Kepler-800 b,CONFIRMED,CANDIDATE,14.13175309,4.0136,1033.0
Kepler-801 b,CONFIRMED,CANDIDATE,11.41926141,3.9908,915.6
Kepler-802 b,CONFIRMED,CANDIDATE,40.05881661,5.595,1239.4
Kepler-803 b,CONFIRMED,CANDIDATE,50.28635977,6.3212,1119.3
Kepler-804 b,CONFIRMED,CANDIDATE,14.37457572,4.7892,335.8
Kepler-804 c,CONFIRMED,CANDIDATE,9.65188331,4.296,103.2
Kepler-805 b,CONFIRMED,CANDIDATE,30.8639476,8.864,256.5
Kepler-806 b,CONFIRMED,CANDIDATE,8.0922105,5.7696,65.3
Kepler-807 b,CONFIRMED,CANDIDATE,117.93110803,5.8796,8506.6
Kepler-808 b,CONFIRMED,CANDIDATE,0.63133171,1.1487,434.5
Kepler-809 b,CONFIRMED,CANDIDATE,55.6391882,7.316,853.0
Kepler-81 b,CONFIRMED,CANDIDATE,5.95489993,2.3892,1410.7
Kepler-81 c,CONFIRMED,CANDIDATE,12.03987488,2.7363,1250.6
Kepler-81 d,CONFIRMED,CANDIDATE,20.83762895,2.3734,439.0
Kepler-810 b,CONFIRMED,CANDIDATE,4.59726613,2.909,313.0
Kepler-811 b,CONFIRMED,CANDIDATE,23.58444746,5.5545,429.2
Kepler-812 b,CONFIRMED,CANDIDATE,10.1171684,4.6677,288.7
Kepler-813 b,CONFIRMED,CANDIDATE,19.12947603,3.9622,451.2
Kepler-814 b,CONFIRMED,CANDIDATE,6.1469956,3.3153,249.6
Kepler-815 b,CONFIRMED,CANDIDATE,8.57504983,8.653,160.6
Kepler-816 b,CONFIRMED,CANDIDATE,10.50682978,3.7769,13356.0
Kepler-817 b,CONFIRMED,CANDIDATE,3.990105908,2.4108,6154.9
Kepler-818 b,CONFIRMED,CANDIDATE,10.035381809,3.4062,2829.7
Kepler-819 b,CONFIRMED,CANDIDATE,33.1996355,5.022,1112.5
Kepler-82 b,CONFIRMED,CANDIDATE,26.44439337,3.9783,1843.5
Kepler-82 c,CONFIRMED,CANDIDATE,51.53997972,6.3994,3644.3
Kepler-82 d,CONFIRMED,CANDIDATE,2.382951591,1.8876,391.6
Kepler-82 e,CONFIRMED,CANDIDATE,5.902245782,2.9003,702.3
Kepler-820 b,CONFIRMED,CANDIDATE,127.8334997,10.914,1829.9
Kepler-821 b,CONFIRMED,CANDIDATE,1.922799706,1.8604,259.7
Kepler-822 b,CONFIRMED,CANDIDATE,3.222975318,2.9247,232.7
Kepler-823 b,CONFIRMED,CANDIDATE,4.16811839,2.8084,263.0
Kepler-824 b,CONFIRMED,CANDIDATE,4.51436096,3.0083,230.7
Kepler-825 b,CONFIRMED,CANDIDATE,3.77359871,2.7282,176.0
Kepler-825 c,CONFIRMED,CANDIDATE,8.18182189,2.4566,299.6
Kepler-826 b,CONFIRMED,CANDIDATE,4.48758768,2.874,112.0
Kepler-827 b,CONFIRMED,CANDIDATE,51.92920654,5.2637,3425.8
Kepler-828 b,CONFIRMED,CANDIDATE,0.567856484,1.0258,334.8
Kepler-829 b,CONFIRMED,CANDIDATE,6.8833761,2.2702,458.4
Kepler-83 b,CONFIRMED,CANDIDATE,9.7704486,2.4517,1897.8
Kepler-83 c,CONFIRMED,CANDIDATE,20.09017037,4.154,1432.1
Kepler-83 d,CONFIRMED,CANDIDATE,5.169804269,2.153,1037.4
Kepler-830 b,CONFIRMED,CANDIDATE,11.29689442,4.623,198.5
Kepler-831 b,CONFIRMED,CANDIDATE,5.62154315,2.4143,172.3
Kepler-832 b,CONFIRMED,CANDIDATE,7.13969705,3.981,512.9
